chr1,158176320,158176800,HLinAR-Rank771,ENSG00000158473,NONE,EH38E1389295,CD1D,Human,9.46929,0.00001,0.011824857
chr1,121397074,121397291,HLinAR-Rank785,ENSG00000171943,URS0001BEC775_9606,NONE,SRGAP2C,Human,9.40802,0.00001,0.011824857
chr1,82006261,82006377,HLinAR-Rank786,ENSG00000117114,URS00008BF3E8_9606,NONE,ADGRL2,Human,9.40054,0.00001,0.011824857
chr1,38709977,38711069,HLinAR-Rank794,NONE,URS0001BF6FDD_9606,NONE,NONE,Human,9.37303,0.00001,0.011824857
chr1,185825542,185825799,HLinAR-Rank808,ENSG00000143341,NONE,NONE,HMCN1,Human,9.31777,0.00002,0.019950317
chr1,73451398,73451529,HLinAR-Rank810,NONE,URS00008B5765_9606,NONE,NONE,Human,9.31513,0.00002,0.019950317
chr1,144211540,144211889,HLinAR-Rank817,NONE,URS0002246F16_9606,NONE,NONE,Human,9.28684,0.00002,0.019950317
chr1,189990682,189991205,HLinAR-Rank852,NONE,URS00008B3353_9606,NONE,NONE,Human,9.16166,0.00002,0.019950317
chr1,91521504,91521676,HLinAR-Rank854,ENSG00000097046,URS0000D585D6_9606,NONE,CDC7,Human,9.14913,0.00002,0.019950317
chr1,87355247,87357212,HLinAR-Rank859,ENSG00000143013,URS0001BDA084_9606,EH38E1364906,LMO4,Human,9.13959,0.00002,0.019950317
chr1,174450328,174451160,HLinAR-Rank875,ENSG00000152061,NONE,NONE,RABGAP1L,Human,9.09914,0.00002,0.019950317
chr1,120912778,120912986,HLinAR-Rank911,ENSG00000263353,URS000075E7BD_9606,NONE,PPIAL4A,Human,9.00983,0.00002,0.019950317
chr1,181715444,181715652,HLinAR-Rank916,ENSG00000198216,NONE,NONE,CACNA1E,Human,8.99147,0.00002,0.019950317
chr1,61452346,61453270,HLinAR-Rank919,ENSG00000162599,URS00009B0D4A_9606,EH38E1353474,NFIA,Human,8.98716,0.00002,0.019950317
chr1,44239539,44240083,HLinAR-Rank938,ENSG00000117419,URS00008C3D29_9606,EH38E1343143,ERI3,Human,8.92284,0.00002,0.019950317
chr1,147453357,147453487,HLinAR-Rank963,NONE,URS0000767117_9606,NONE,NONE,Human,8.8158,0.00003,0.0267833
chr1,173440226,173440392,HLinAR-Rank964,ENSG00000117592,URS0000D5BAD3_9606,NONE,PRDX6,Human,8.8113,0.00003,0.0267833
chr1,16700529,16700703,HLinAR-Rank968,NONE,URS0000EBA0F3_9606,NONE,NONE,Human,8.79854,0.00003,0.0267833
chr1,80908870,80909560,HLinAR-Rank974,NONE,URS0001BD924B_9606,EH38E1361702,NONE,Human,8.77567,0.00003,0.0267833
chr1,81307357,81308154,HLinAR-Rank980,NONE,URS00008BDA2A_9606,EH38E1361855,NONE,Human,8.75843,0.00003,0.0267833
chr1,44436437,44436833,HLinAR-Rank996*,ENSG00000187147,NONE,EH38E1343347,RNF220,Human,8.6933,0.00003,0.0267833
chr1,53456254,53456760,HLinAR-Rank1020,ENSG00000143006,URS00008C248B_9606,NONE,DMRTB1,Human,8.65331,0.00003,0.0267833
chr1,21179331,21179490,HLinAR-Rank1072,ENSG00000075151,URS0000E95B05_9606,NONE,EIF4G3,Human,8.52692,0.00004,0.032888166
chr1,74694546,74694911,HLinAR-Rank1079*,ENSG00000116791,NONE,NONE,CRYZ,Human,8.50983,0.00004,0.032888166
chr1,190622081,190622383,HLinAR-Rank1103,NONE,NONE,NONE,NONE,Human,8.43484,0.00004,0.032888166
chr1,18486883,18486927,HLinAR-Rank1104,ENSG00000179023,URS0001BF2AD9_9606,NONE,KLHDC7A,Human,8.4329,0.00004,0.032888166
chr1,149175816,149175972,HLinAR-Rank1111,ENSG00000269713,URS0000EF4CAC_9606,NONE,NBPF9,Human,8.42065,0.00004,0.032888166
chr1,189761386,189761611,HLinAR-Rank1115,NONE,NONE,NONE,NONE,Human,8.41643,0.00004,0.032888166
chr1,149606873,149607081,HLinAR-Rank1120,ENSG00000263464,URS000076767D_9606,NONE,PPIAL4C,Human,8.40423,0.00004,0.032888166
chr1,217770752,217770976,HLinAR-Rank1122*,ENSG00000162814,NONE,NONE,SPATA17,Human,8.40371,0.00004,0.032888166
chr1,148460068,148460276,HLinAR-Rank1150,ENSG00000236334,URS0000A83305_9606,NONE,PPIAL4G,Human,8.32609,0.00004,0.032888166
chr1,204264175,204264302,HLinAR-Rank1165*,ENSG00000143850,NONE,NONE,PLEKHA6,Human,8.28729,0.00005,0.038289207
chr1,24954749,24954788,HLinAR-Rank1166,ENSG00000020633,URS00008C01BF_9606,EH38E1329149,RUNX3,Human,8.28556,0.00005,0.038289207
chr1,98222577,98223082,HLinAR-Rank1176,NONE,URS0001BFA08B_9606,EH38E1370755,NONE,Human,8.27143,0.00005,0.038289207
chr1,232620459,232621165,HLinAR-Rank1178,NONE,NONE,EH38E1432229,NONE,Human,8.26109,0.00005,0.038289207
chr1,73443444,73443585,HLinAR-Rank1182,NONE,URS00008B5765_9606,NONE,NONE,Human,8.2522,0.00005,0.038289207
chr1,38222213,38222621,HLinAR-Rank1183*,NONE,NONE,NONE,NONE,Human,8.24648,0.00005,0.038289207
chr1,125119686,125119805,HLinAR-Rank1184,NONE,NONE,NONE,NONE,Human,8.24224,0.00005,0.038289207
chr1,120984941,120985258,HLinAR-Rank1203,ENSG00000263353,URS0000EAAE3F_9606,NONE,PPIAL4A,Human,8.20711,0.00005,0.038289207
chr1,82283092,82283328,HLinAR-Rank1234,NONE,URS0001BEC141_9606,NONE,NONE,Human,8.12662,0.00006,0.043286141
chr1,144047837,144047911,HLinAR-Rank1253,ENSG00000263513,NONE,NONE,FAM72C,Human,8.10404,0.00006,0.043286141
chr1,204622401,204622541,HLinAR-Rank1267*,ENSG00000170382,URS00009BFB37_9606,NONE,LRRN2,Human,8.07549,0.00006,0.043286141
chr1,208434436,208435338,HLinAR-Rank1272*,NONE,URS0001BD9B33_9606,EH38E1417820,NONE,Human,8.07297,0.00006,0.043286141
chr1,16696767,16696926,HLinAR-Rank1297,NONE,URS0001BCE545_9606,NONE,NONE,Human,8.00986,0.00006,0.043286141
chr1,86445731,86446017,HLinAR-Rank1352,ENSG00000137975,NONE,NONE,CLCA2,Human,7.90419,0.00007,0.047949642
chr1,209351215,209351321,HLinAR-Rank1354,NONE,URS0001BDED9F_9606,NONE,NONE,Human,7.90091,0.00007,0.047949642
chr1,114252725,114252928,HLinAR-Rank1358,ENSG00000134207,URS0000D58BE6_9606,NONE,SYT6,Human,7.89464,0.00007,0.047949642
chr1,75008411,75008594,HLinAR-Rank1365,NONE,NONE,NONE,NONE,Human,7.8819,0.00007,0.047949642
chr1,200081813,200082071,HLinAR-Rank1373,ENSG00000116833,NONE,NONE,NR5A2,Human,7.86615,0.00007,0.047949642
chr1,73896041,73896178,HARsv2_0064*,NONE,URS0000EA391D_9606(lncRNA),NONE,NONE,Human,7.86333,0.00004,NA
chr1,74068871,74068986,HARsv2_0065*,ENSG00000162620,NONE,NONE,LRRIQ3,Human,9.28592,0.00001,NA
chr1,76140155,76140176,HARsv2_0068*,ENSG00000184005,NONE,NONE,ST6GALNAC3,Human,11.66927,0,NA
chr1,79292154,79292274,HARsv2_0071*,NONE,URS00008B3463_9606(lncRNA),EH38E1361334,NONE,Human,11.33978,0,NA
chr1,81158067,81158205,HARsv2_0077*,NONE,URS0001BCF2C3_9606(lncRNA),NONE,NONE,Human,9.49578,0.00001,NA
chr1,82031937,82032071,HARsv2_0080*,ENSG00000117114,URS00008BF3E8_9606(lncRNA),NONE,ADGRL2,Human,12.26525,0,NA
chr1,82755234,82755523,HARsv2_0081*,NONE,URS0001BD941B_9606(lncRNA),NONE,NONE,Human,9.44799,0.00001,NA
chr1,88150109,88150900,HARsv2_0095*,NONE,URS0000D61AEF_9606(lncRNA),EH38E1365321,NONE,Human,10.57525,0,NA
chr1,102074576,102074705,HARsv2_0113*,NONE,URS00008B4A25_9606(lncRNA),NONE,NONE,Human,8.22685,0.00002,NA
chr1,116311738,116312318,HARsv2_0125*,ENSG00000163399,URS0001BD11F8_9606(lncRNA),EH38E1379376,ATP1A1,Human,11.27636,0,NA
chr1,163564305,163564525,HARsv2_0141*,NONE,NONE,EH38E1392764,NONE,Human,8.05455,0.00003,NA
chr1,216183412,216184006,HARsv2_0187*,ENSG00000042781,NONE,EH38E1422166,USH2A,Human,9.08664,0.00001,NA
chr1,243476286,243476360,HARsv2_0209*,ENSG00000054282,URS00009BED17_9606(lncRNA),EH38E1437860,SDCCAG8,Human,11.47683,0,NA
chr1,160935633,160935905,Rank22,ENSG00000158764,URS0001BEB0CC_9606,EH38E1390904,ITLN2,Hominidae,57.00489,0,0
chr1,42891085,42891641,Rank26,ENSG00000117394,NONE,EH38E1342017,SLC2A1,Hominidae,53.50684,0,0
chr1,157710226,157711468,Rank42,ENSG00000160856,URS00008B3ECD_9606,EH38E1388994,FCRL3,Hominidae,37.78803,0,0
chr1,157709116,157710158,Rank61,ENSG00000160856,URS00008B3ECD_9606,NONE,FCRL3,Hominidae,31.64175,0,0
chr1,53974630,53975167,Rank79,ENSG00000116212,URS00008C0C9A_9606,NONE,LRRC42,Hominidae,27.87774,0,0
chr1,160935951,160936123,Rank150,ENSG00000158764,URS0001BD0338_9606,EH38E1390905,ITLN2,Hominidae,18.97078,0,0
chr1,42890805,42890994,Rank155,ENSG00000117394,NONE,NONE,SLC2A1,Hominidae,18.79742,0,0
chr1,148188324,148188609,Rank212,ENSG00000263956,URS000077EC3A_9606,NONE,NBPF11,Hominidae,14.31113,0,0
chr1,148165914,148166322,Rank224,ENSG00000263956,URS0002256196_9606,NONE,NBPF11,Hominidae,13.62656,0,0
chr1,148219389,148219813,Rank229,ENSG00000263956,URS0001BF0561_9606,NONE,NBPF11,Hominidae,13.50681,0,0
chr1,46370872,46371116,Rank235,ENSG00000117480,URS00008B7CD4_9606,NONE,FAAH,Hominidae,13.3385,0,0
chr1,147203229,147204701,Rank282,ENSG00000131781,URS000226EDEC_9606,EH38E1382519,FMO5,Hominidae,11.52691,0,0
chr1,221107703,221107787,Rank330,NONE,URS0001BDD5BC_9606,NONE,NONE,Hominidae,10.58129,0,0
chr1,78316964,78317257,Rank331,NONE,URS0001BF4BB5_9606,NONE,NONE,Hominidae,10.56585,0,0
chr1,38708999,38709041,Rank353,NONE,URS0001BF6FDD_9606,NONE,NONE,Hominidae,10.15623,0.00001,0.025753173
chr1,203657236,203657655,Rank382,ENSG00000058668,URS00008B71D4_9606,EH38E1413810,ATP2B4,Hominidae,9.70427,0.00001,0.025753173
chr1,232036509,232036604,Rank387,ENSG00000162946,URS000075EDEC_9606,EH38E1431806,DISC1,Hominidae,9.61981,0.00001,0.025753173
chr1,120913019,120913175,Rank401,ENSG00000263353,URS000075E7BD_9606,NONE,PPIAL4A,Hominidae,9.46717,0.00001,0.025753173
chr1,8788890,8789004,Rank409,ENSG00000074800,URS00008BD100_9606,NONE,ENO1,Hominidae,9.3723,0.00001,0.025753173
chr1,210861649,210862283,Rank425,ENSG00000284299,NONE,NONE,AL590132.1,Hominidae,9.15854,0.00002,0.046178103
chr1,76589479,76589597,Rank444,ENSG00000184005,URS0001BED929_9606,NONE,ST6GALNAC3,Hominidae,9.00917,0.00002,0.046178103
chr1,214867358,214867685,Rank445,NONE,URS0001BE60E9_9606,NONE,NONE,Hominidae,9.00593,0.00002,0.046178103
chr1,149607114,149607270,Rank446,ENSG00000263464,URS00009B1F8D_9606,NONE,PPIAL4C,Hominidae,8.99355,0.00002,0.046178103
chr1,120341523,120342132,Rank15,NONE,URS00009B04DC_9606,EH38E1381813,NONE,Hominini,34.6663,0,0
chr1,120342165,120342373,Rank28,NONE,NONE,NONE,NONE,Hominini,29.7397,0,0
chr1,211417297,211417628,Rank40,ENSG00000082512,URS0000D5DB3A_9606,NONE,TRAF5,Hominini,22.96678,0,0
chr1,161612717,161612787,Rank81,ENSG00000162747,URS0001D47D05_9606,EH38E1391442,FCGR3B,Hominini,14.99895,0,0
chr1,38028024,38028077,Rank90,ENSG00000183520,NONE,NONE,UTP11,Hominini,13.95491,0,0
chr1,211416401,211416956,Rank106,ENSG00000082512,URS0000D5DB3A_9606,EH38E1419520,TRAF5,Hominini,12.90968,0,0
chr1,52995876,52996027,Rank109,ENSG00000116171,NONE,NONE,SCP2,Hominini,12.85784,0,0
chr1,232036509,232036604,Rank136,ENSG00000162946,URS000075EDEC_9606,EH38E1431806,DISC1,Hominini,11.34863,0,0
chr1,5036636,5036754,Rank152,NONE,NONE,NONE,NONE,Hominini,10.91439,0,0
chr1,87045450,87045864,Rank160,ENSG00000153936,URS00008B6042_9606,EH38E1364645,HS2ST1,Hominini,10.79194,0,0
chr1,193478527,193478667,Rank218,NONE,URS0001BE0A8A_9606,NONE,NONE,Hominini,9.74973,0.00001,0.039975075
chr1,82187560,82187737,Rank236,NONE,URS0001BF8D8E_9606,NONE,NONE,Hominini,9.47357,0.00001,0.039975075
chr1,148292309,148292890,Rank22,NONE,URS0001BCDBCD_9606,EH38E1382991,NONE,Homininae,26.90814,0,0
chr1,76408498,76408688,Rank54,ENSG00000184005,NONE,NONE,ST6GALNAC3,Homininae,18.98384,0,0
chr1,148293153,148293843,Rank57,NONE,URS0001BCDBCD_9606,NONE,NONE,Homininae,18.12032,0,0
chr1,157710226,157711468,Rank61,ENSG00000160856,URS00008B3ECD_9606,EH38E1388994,FCRL3,Homininae,17.15669,0,0
chr1,147203229,147204701,Rank65,ENSG00000131781,URS000226EDEC_9606,EH38E1382519,FMO5,Homininae,16.39801,0,0
chr1,149175575,149175783,Rank78,ENSG00000269713,URS0000EF4CAC_9606,NONE,NBPF9,Homininae,14.90624,0,0
chr1,149175816,149175972,Rank136,ENSG00000269713,URS0000EF4CAC_9606,NONE,NBPF9,Homininae,12.18139,0,0
chr1,149176021,149176431,Rank195,ENSG00000269713,URS0000EF4CAC_9606,NONE,NBPF9,Homininae,10.38792,0.00001,0.039387206
chr1,154329769,154329934,Rank207,ENSG00000143515,URS0001BCE481_9606,EH38E1386045,ATP8B2,Homininae,10.10286,0.00001,0.039387206
chr1,157059197,157060742,Rank212,ENSG00000132694,NONE,EH38E1388644,ARHGEF11,Homininae,9.95864,0.00001,0.039387206
chr1,20903634,20903786,Rank216,ENSG00000075151,URS0001D47D05_9606,NONE,EIF4G3,Homininae,9.86974,0.00001,0.039387206
chr1,94967681,94967816,Rank236,ENSG00000172339,URS00009B95D9_9606,NONE,ALG14,Homininae,9.51148,0.00001,0.039387206
chr1,145216102,145216310,Rank247,ENSG00000256374,URS0000BC4512_9606,EH38E1382034,PPIAL4D,Homininae,9.39191,0.00001,0.039387206
chr1,7003896,7004223,Rank249,ENSG00000171735,NONE,EH38E1314990,CAMTA1,Homininae,9.38439,0.00001,0.039387206
chr1,218947951,218948170,Rank16,NONE,URS00008BF131_9606,NONE,NONE,Cercopithecoidea,18.66113,0,0
chr1,210859053,210859798,Rank26,ENSG00000143473,NONE,NONE,KCNH1,Cercopithecoidea,16.11012,0,0
chr1,224158858,224159637,Rank33,ENSG00000143756,NONE,EH38E1426296,FBXO28,Cercopithecoidea,14.91446,0,0
chr1,235360623,235360702,Rank60,ENSG00000152904,NONE,NONE,GGPS1,Cercopithecoidea,12.46611,0,0
chr1,96419273,96420079,Rank63,NONE,URS0001BEEFC4_9606,NONE,NONE,Cercopithecoidea,12.3202,0,0
chr1,161891229,161891429,Rank65,ENSG00000118217,URS0001BCDF38_9606,NONE,ATF6,Cercopithecoidea,12.29414,0,0
chr1,81808047,81808392,Rank94,ENSG00000117114,URS0000E9FF1B_9606,EH38E1362126,ADGRL2,Cercopithecoidea,11.27234,0,0
chr1,155462285,155462711,Rank95,ENSG00000116539,NONE,NONE,ASH1L,Cercopithecoidea,11.24569,0,0
chr1,179589507,179590071,Rank103,ENSG00000162782,URS00008B8FA7_9606,EH38E1401525,TDRD5,Cercopithecoidea,10.95872,0,0
chr1,105892315,105893088,Rank121,NONE,URS00008BD646_9606,NONE,NONE,Cercopithecoidea,10.48417,0,0
chr1,39125318,39125438,Rank123,ENSG00000127603,NONE,NONE,MACF1,Cercopithecoidea,10.46673,0,0
chr1,30171924,30172049,Rank6,NONE,URS0001BD74EE_9606,EH38E1333249,NONE,Hylobatidae,54.63611,0,0
chr1,30120249,30120466,Rank8,NONE,URS0001BCE0E8_9606,NONE,NONE,Hylobatidae,48.48033,0,0
chr1,30342418,30342529,Rank24,NONE,URS0001BEC521_9606,NONE,NONE,Hylobatidae,25.3838,0,0
chr1,29962279,29962361,Rank26,NONE,NONE,NONE,NONE,Hylobatidae,24.82902,0,0
chr1,157709116,157710158,Rank39,ENSG00000160856,URS00008B3ECD_9606,NONE,FCRL3,Hylobatidae,19.11725,0,0
chr1,157059197,157060742,Rank42,ENSG00000132694,NONE,EH38E1388644,ARHGEF11,Hylobatidae,17.97915,0,0
chr1,16685090,16685132,Rank53,ENSG00000219481,URS00008C1A7F_9606,NONE,NBPF1,Hylobatidae,16.64103,0,0
chr1,110296885,110297063,Rank60,ENSG00000162775,URS0000D57272_9606,NONE,RBM15,Hylobatidae,15.72004,0,0
chr1,30630006,30630077,Rank67,ENSG00000162510,URS0001BD6242_9606,EH38E1333424,MATN1,Hylobatidae,15.07159,0,0
chr1,30242793,30242844,Rank75,NONE,NONE,EH38E1333269,NONE,Hylobatidae,14.31214,0,0
chr1,100714742,100714809,Rank99,ENSG00000162692,NONE,EH38E1371863,VCAM1,Hylobatidae,12.97084,0,0
chr1,69567692,69568476,Rank104,ENSG00000033122,NONE,EH38E1357994,LRRC7,Hylobatidae,12.8478,0,0
chr1,30100152,30100248,Rank105,NONE,NONE,NONE,NONE,Hylobatidae,12.82597,0,0
chr1,90964316,90964415,Rank107,ENSG00000122482,URS00008C3121_9606,NONE,ZNF644,Hylobatidae,12.74087,0,0
chr1,46370872,46371116,Rank115,ENSG00000117480,URS00008B7CD4_9606,NONE,FAAH,Hylobatidae,12.43031,0,0
chr1,87045151,87045247,Rank118,ENSG00000153936,URS00008B6042_9606,EH38E1364644,HS2ST1,Hylobatidae,12.37398,0,0
chr1,243501714,243502450,Rank120,ENSG00000054282,URS00008BF569_9606,NONE,SDCCAG8,Hylobatidae,12.31054,0,0
chr1,179589507,179590071,Rank145,ENSG00000162782,URS00008B8FA7_9606,EH38E1401525,TDRD5,Hylobatidae,11.5473,0,0
chr1,67831952,67832265,Rank165,NONE,URS00008BA4CB_9606,EH38E1357330,NONE,Hylobatidae,11.21453,0,0
chr1,210861649,210862283,Rank170,ENSG00000284299,NONE,NONE,AL590132.1,Hylobatidae,11.15796,0,0
chr1,68365654,68366126,Rank175,ENSG00000116745,URS0001BED3D9_9606,EH38E1357676,RPE65,Hylobatidae,11.0277,0,0
chr1,96534563,96535238,Rank191,NONE,NONE,EH38E1370125,NONE,Hylobatidae,10.56151,0,0
chr1,23845315,23845387,Rank195,ENSG00000179163,URS0000E2127A_9606,NONE,FUCA1,Hylobatidae,10.49276,0,0
chr1,222981658,222981694,Rank209,ENSG00000154309,URS000076A508_9606,NONE,DISP1,Hylobatidae,10.05712,0.00001,0.032563283
chr1,30363025,30363069,Rank236,NONE,NONE,NONE,NONE,Hylobatidae,9.78476,0.00001,0.032563283
chr1,46370585,46370708,Rank247,ENSG00000117480,URS00008B7CD4_9606,EH38E1344662,FAAH,Hylobatidae,9.67321,0.00001,0.032563283
chr1,53910949,53911099,Rank251,ENSG00000211452,NONE,NONE,DIO1,Hylobatidae,9.63916,0.00001,0.032563283
chr1,238996620,238996955,Rank252,NONE,URS0001BEEBB6_9606,NONE,NONE,Hylobatidae,9.63198,0.00001,0.032563283
chr1,88673522,88674079,Rank261,ENSG00000065243,URS0000D617FC_9606,NONE,PKN2,Hylobatidae,9.55115,0.00001,0.032563283
chr1,55668687,55668752,Rank16,NONE,URS0001BCDD4E_9606,NONE,NONE,Strepsirrhini,18.38653,0,0
chr1,41269841,41270047,Rank33,ENSG00000204060,URS0001BEBFC2_9606,NONE,FOXO6,Strepsirrhini,15.46996,0,0
chr1,34194887,34195127,Rank37,ENSG00000142698,NONE,NONE,C1orf94,Strepsirrhini,14.60918,0,0
chr1,227775114,227775398,Rank51,ENSG00000143740,NONE,EH38E1428578,SNAP47,Strepsirrhini,13.47805,0,0
chr1,17024193,17024250,Rank82,ENSG00000117118,URS00019C1B2E_9606,NONE,SDHB,Strepsirrhini,12.5693,0,0
chr1,50098245,50098326,Rank87,ENSG00000162374,NONE,NONE,ELAVL4,Strepsirrhini,12.47698,0,0
chr1,7555143,7555348,Rank111,ENSG00000171735,NONE,NONE,CAMTA1,Strepsirrhini,11.8179,0,0
chr1,146554739,146554898,Rank122,NONE,NONE,NONE,NONE,Strepsirrhini,11.53759,0,0
chr1,115795291,115795552,Rank145,ENSG00000118729,NONE,EH38E1379048,CASQ2,Strepsirrhini,11.08061,0,0
chr1,161130552,161130589,Rank151,ENSG00000158796,URS00008BDA9F_9606,NONE,DEDD,Strepsirrhini,10.9952,0,0
chr1,228037693,228038270,Rank164,ENSG00000154342,NONE,EH38E1428744,WNT3A,Strepsirrhini,10.74647,0,0
chr1,179868383,179868501,Rank198,ENSG00000143337,URS0000D6E0FA_9606,NONE,TOR1AIP1,Strepsirrhini,10.2444,0.00001,0.024972774
chr1,147532846,147532871,Rank204,ENSG00000116128,NONE,NONE,BCL9,Strepsirrhini,10.19664,0.00001,0.024972774
chr1,48988581,48988993,Rank209,ENSG00000186094,URS0001BD2D4C_9606,NONE,AGBL4,Strepsirrhini,10.13955,0.00001,0.024972774
chr1,181496742,181497051,Rank211,ENSG00000198216,NONE,NONE,CACNA1E,Strepsirrhini,10.11708,0.00001,0.024972774
chr1,93246340,93246440,Rank213,ENSG00000122483,URS0001BCDDC1_9606,NONE,CCDC18,Strepsirrhini,10.10979,0.00001,0.024972774
chr1,100387423,100387518,Rank239,ENSG00000079335,NONE,EH38E1371671,CDC14A,Strepsirrhini,9.91487,0.00001,0.024972774
chr1,33367484,33367592,Rank256,ENSG00000134686,URS0001D47D05_9606,EH38E1335927,PHC2,Strepsirrhini,9.80432,0.00001,0.024972774
